Spcode	Cover
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	44
BROERE	2
BROMOL	0
CENJAC	0
CONARV	0
CRESp	0
DACGLO	4.5
DAUCAR	7
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	1
GERDIS	2
HIMHIR	0
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	1
PICECH	12.5
PLALAN	0.5
PLAMAJ	0
POAANG	0
Poapoilu	0
POAPRA	0
POATRI	4
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	5.5
RUMACE	0
SALPRA	0
SONCHUS	0
TAROFF	2
TRAPRA	0
TRIFLA	11
TRIPRA	1.5
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0.5
ARRELA	27.5
BROERE	40.5
BROMOL	0
CENJAC	0
CONARV	0
CRESp	1
CRULAE	0
DACGLO	2.1
DAUCAR	12.5
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	1.5
GERDIS	2
HIMHIR	0
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	0
PLALAN	1.5
PLAMAJ	0
POAANG	1
Poapoilu	0
POAPRA	0
POATRI	1
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	2
RUMACE	1
SALPRA	2
SONCHUS	0
TAROFF	3.5
TRAPRA	0
TRIFLA	0.5
TRIPRA	0
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	52
BROERE	6.5
BROMOL	0
CENJAC	0
CONARV	2
CRESp	0
DACGLO	8.5
DAUCAR	2.5
ELYREP	0
ERYNGE	0
FESARU	2.5
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	0
HIMHIR	0.5
LEUVUL	1
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0.5
PICECH	0
PLALAN	0
PLAMAJ	0
POAANG	2.5
Poapoilu	0
POAPRA	0
POATRI	0
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	7
RUMACE	2
SALPRA	3.5
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	9.5
TRIPRA	3.5
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	17
BROERE	19.5
BROMOL	0
CENJAC	0
CONARV	0
CRESp	1
CRULAE	0
DACGLO	1
DAUCAR	7
ELYREP	0
ERYNGE	4.5
FESARU	0
FESRUB	0.5
GALMOL	0
GALVER	0
GERDIS	4
HIMHIR	1.5
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	8
PICECH	2
PLALAN	4.5
PLAMAJ	0
POAANG	3
Poapoilu	0
POAPRA	0
POATRI	2
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	11.5
RUMACE	0
SALPRA	1
SONCHUS	3
TAROFF	0
TRAPRA	0
TRIFLA	2
TRIPRA	8
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	51
BROERE	20
BROMOL	0
CENJAC	0
CONARV	0
CRESp	0
CRULAE	0
DACGLO	8
DAUCAR	7.5
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	3
GALMOL	0
GALVER	3
GERDIS	1
HIMHIR	0
LEUVUL	1.5
LOLPER	0
LOTCOR	1
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	1
PLALAN	0
PLAMAJ	0
POAANG	0
Poapoilu	0
POAPRA	0
POATRI	2
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	3
RUMACE	0
SALPRA	0
SONCHUS	0
TAROFF	0.5
TRAPRA	1
TRIFLA	4.5
TRIPRA	1
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	2
ARRELA	41
BROERE	15
BROMOL	0
CENJAC	0
CONARV	0
CRESp	0
CRULAE	0
DACGLO	4.5
DAUCAR	4.5
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	2
HIMHIR	0
LEUVUL	2
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	0
PLALAN	5
PLAMAJ	0
POAANG	3
Poapoilu	0
POAPRA	0
POATRI	1
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	7
RUMACE	0
SALPRA	0
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	4.5
TRIPRA	0
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	1
ARRELA	60
BROERE	23
BROMOL	0
CENJAC	0
CONARV	0
CRESp	0
CRULAE	0
DACGLO	7
DAUCAR	1.5
ELYREP	0
ERYNGE	0
FALVUL	0
FESARU	16
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	1.5
HIMHIR	0
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	1
PLALAN	0.5
PLAMAJ	0
POAANG	1
Poapoilu	0
POAPRA	0
POATRI	3
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	2.5
RUMACE	1
SALPRA	1.5
SONCHUS	0
TAROFF	0.5
TRAPRA	0
TRIFLA	2
TRIPRA	0
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	35
BROERE	33.5
BROMOL	0
CENJAC	0
CONARV	0
CRESp	0
CRULAE	0
DACGLO	1.5
DAUCAR	10
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	1
GERDIS	6
HIMHIR	0
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	0.5
PLALAN	1.5
PLAMAJ	0
POAANG	0.5
Poapoilu	0
POAPRA	0
POATRI	0.5
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	0
RUMACE	0
SALPRA	0
SONCHUS	0
TAROFF	0.1
TRAPRA	0
TRIFLA	0
TRIPRA	0
VERBOF	0
VERPER	0.1
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	75
BROERE	6.5
BROMOL	0
CENJAC	0
CONARV	1.5
CRESp	0
DACGLO	9
DAUCAR	0.5
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	2.6
HIMHIR	0
LEUVUL	0.5
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	0
PLALAN	0.5
PLAMAJ	0
POAANG	0
Poapoilu	0.5
POAPRA	1
POATRI	0
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	2.5
RUMACE	0
SALPRA	0
SONCHUS	0.5
TAROFF	0
TRAPRA	0
TRIFLA	7
TRIPRA	0
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	5
ARRELA	7
BROERE	46
BROMOL	0
CENJAC	0
CONARV	0
CRESp	2.5
CRULAE	0
DACGLO	0
DAUCAR	7
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	0
HIMHIR	0
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	2.1
ONOREP	0
PICECH	0.5
PLALAN	1
PLAMAJ	0
POAANG	0
Poapoilu	0
POAPRA	0
POATRI	3.5
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	11.5
RUMACE	0.5
SALPRA	4
SONCHUS	1
TAROFF	0.5
TRAPRA	0
TRIFLA	3
TRIPRA	2
VERBOF	0
VERPER	1
ACHMIL	0
AGREUP	0
ANTODO	15
ARRELA	15.5
BROERE	18
BROMOL	0
CENJAC	0
CONARV	0
CRESp	0
CRULAE	0
DACGLO	1
DAUCAR	19
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	12
GALMOL	0
GALVER	3.5
GERDIS	0
HIMHIR	0
LEUVUL	1.5
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	13
PLALAN	1
PLAMAJ	0
POAANG	0
Poapoilu	0
POAPRA	0
POATRI	1.5
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	12.5
RUMACE	0
SALPRA	0
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	0.5
TRIPRA	2.5
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0.5
ARRELA	43
BROERE	25
BROMOL	0
CENJAC	0
CONARV	0
CRESp	0
CRULAE	0
DACGLO	5
DAUCAR	10.5
ELYREP	0
ERYNGE	0
FALVUL	1
FESARU	0
FESRUB	0
GALMOL	0
GALVER	4
GERDIS	0
HIMHIR	0
LEUVUL	2
LOLPER	0
LOTCOR	1
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	1.5
PLALAN	7.5
PLAMAJ	0
POAANG	2.5
Poapoilu	0
POAPRA	0
POATRI	0
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	3.5
RUMACE	2
SALPRA	3.5
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	7
TRIPRA	8
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	8
BROERE	38
BROMOL	0
CENJAC	0
CONARV	0
CRESp	0
CRULAE	0
DACGLO	1
DAUCAR	4
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	18
GALMOL	0
GALVER	4.5
GERDIS	1.5
HIMHIR	0
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	0
PLALAN	1.5
PLAMAJ	0
POAANG	0.5
Poapoilu	0
POAPRA	0
POATRI	1.5
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	7.5
RUMACE	0
SALPRA	0
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	1
TRIPRA	1
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	55
BROERE	16.5
BROMOL	0
CENJAC	0
CONARV	0
CRESp	0
CRULAE	0
DACGLO	6
DAUCAR	4
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	0.5
HIMHIR	0
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	0
PLALAN	0.5
PLAMAJ	0
POAANG	0
Poapoilu	0
POAPRA	0
POATRI	0
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	2.5
RUMACE	0
SALPRA	0.5
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	4
TRIPRA	3
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	14
ARRELA	5
BROERE	35.5
BROMOL	0
CENJAC	0
CONARV	0
CRESp	1
CRULAE	0
DACGLO	9.5
DAUCAR	1.1
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	2.5
HIMHIR	0
LEUVUL	2.5
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	3.5
PLALAN	1.5
PLAMAJ	0
POAANG	0
Poapoilu	0
POAPRA	0
POATRI	2.5
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	4.5
RUMACE	0
SALPRA	0
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	4.5
TRIPRA	1
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	3
BROERE	44
BROMOL	0
CENJAC	0
CONARV	0
CRESp	0
CRULAE	0
DACGLO	6
DAUCAR	1
ELYREP	0
ERYNGE	1
FESARU	0
FESRUB	7.5
GALMOL	0
GALVER	2
GERDIS	1
HIMHIR	0
LEUVUL	1
LOLPER	0
LOTCOR	5
MALSYL	0
MEDAR	1
MYORAM	0
ONOREP	0
PICECH	3
PLALAN	0
PLAMAJ	0
POAANG	0
Poapoilu	0
POAPRA	0
POATRI	0
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	7
RUMACE	0
SALPRA	0
SONCHUS	0
TAROFF	0
TRAPRA	1
TRIFLA	3.5
TRIPRA	4.5
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	77
BROERE	1
BROMOL	0
CENJAC	0
CONARV	0
CRESp	0
DACGLO	10
DAUCAR	10
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	0.5
HIMHIR	1
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0.5
MEDAR	0
MYORAM	0
ONOREP	1
PICECH	0
PLALAN	0
PLAMAJ	0
POAANG	2
Poapoilu	0
POAPRA	0
POATRI	4.5
POTREP	0
PRIVUL	0
PRUVUL	0.5
RANACR	3.5
RUMACE	0
SALPRA	0.5
SONCHUS	0
TAROFF	0.5
TRAPRA	0
TRIFLA	9
TRIPRA	0.5
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	75
BROERE	6.1
BROMOL	0
CENJAC	0
CONARV	0.5
CRESp	0
DACGLO	7.5
DAUCAR	0
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	0
HIMHIR	1
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	2.5
PICECH	0
PLALAN	1
PLAMAJ	0
POAANG	2.6
Poapoilu	0
POAPRA	0
POATRI	2.6
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	1.2
RUMACE	0
SALPRA	0
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	10
TRIPRA	0
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	45
BROERE	15
BROMOL	0
CENJAC	0
CONARV	0.5
CRESp	0
CRULAE	0
DACGLO	6
DAUCAR	1.5
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	7.5
GALVER	0
GERDIS	0
HIMHIR	0
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	0.5
PLALAN	0
PLAMAJ	0
POAANG	2
Poapoilu	0
POAPRA	0
POATRI	0
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	2
RUMACE	2.5
SALPRA	0.5
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	0
TRIPRA	6.5
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	8
ARRELA	15
BROERE	48
BROMOL	0
CENJAC	0
CONARV	0
CRESp	0
CRULAE	0
DACGLO	4
DAUCAR	4
ELYREP	0
ERYNGE	0.5
FESARU	0
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	1.5
HIMHIR	0
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0.5
PICECH	1.5
PLALAN	0
PLAMAJ	0
POAANG	1
Poapoilu	0
POAPRA	0
POATRI	1
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	11
RUMACE	0
SALPRA	0
SONCHUS	0
TAROFF	1.5
TRAPRA	0
TRIFLA	1
TRIPRA	1
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	3.5
ARRELA	8.5
BROERE	32
BROMOL	0
CENJAC	1
CONARV	0
CRESp	1
CRULAE	0
DACGLO	1
DAUCAR	2
ELYREP	0
ERYNGE	1
FESARU	0
FESRUB	10
GALMOL	0
GALVER	3.5
GERDIS	1
HIMHIR	0
LEUVUL	0
LOLPER	0
LOTCOR	1.5
MALSYL	0
MEDAR	2
MYORAM	0
ONOREP	0
PICECH	4.5
PLALAN	5
PLAMAJ	0
POAANG	0.5
Poapoilu	0
POAPRA	0
POATRI	0.5
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	7
RUMACE	0
SALPRA	2
SONCHUS	1
TAROFF	1
TRAPRA	0
TRIFLA	0.5
TRIPRA	4.5
VERBOF	0
VERPER	0
ACHMIL	0.5
AGREUP	0
ANTODO	0
ARRELA	8
BROERE	61
BROMOL	0
CENJAC	2.5
CONARV	0
CRESp	0
CRULAE	0
DACGLO	3
DAUCAR	0
ELYREP	0
ERYNGE	1.5
FESARU	0
FESRUB	0
GALMOL	0
GALVER	1
GERDIS	0.5
HIMHIR	0
LEUVUL	1
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0.2
ONOREP	0
PICECH	0
PLALAN	0.5
PLAMAJ	0
POAANG	0
Poapoilu	0
POAPRA	0
POATRI	1
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	1
RUMACE	0
SALPRA	0.5
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	3.5
TRIPRA	6.5
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	7
BROERE	45
BROMOL	0
CENJAC	1
CONARV	0
CRESp	0
CRULAE	0
DACGLO	6
DAUCAR	9
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	1.2
GERDIS	3.5
HIMHIR	0
LEUVUL	3
LOLPER	1
LOTCOR	0
MALSYL	0
MEDAR	4
MYORAM	0
ONOREP	0
PICECH	0.5
PLALAN	0.5
PLAMAJ	4.5
POAANG	2
Poapoilu	0
POAPRA	0
POATRI	3
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	0.6
RUMACE	0
SALPRA	0
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	4.5
TRIPRA	1.5
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	19
BROERE	32
BROMOL	0
CENJAC	1
CONARV	1
CRESp	0
CRULAE	0
DACGLO	1.5
DAUCAR	5
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	3.5
HIMHIR	0.5
LEUVUL	2.5
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0.5
MYORAM	0
ONOREP	0
PICECH	0
PLALAN	0
PLAMAJ	0
POAANG	0
Poapoilu	0
POAPRA	0
POATRI	0
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	1.2
RUMACE	0
SALPRA	2.5
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	12
TRIPRA	0
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	4.5
ANTODO	4
ARRELA	35
BROERE	12
BROMOL	0
CENJAC	0
CONARV	0
CRESp	0
CRULAE	0
DACGLO	11.5
DAUCAR	9
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	1
GALMOL	0
GALVER	0
GERDIS	1.5
HIMHIR	0.5
LEUVUL	1
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	7.5
PICECH	1
PLALAN	0
PLAMAJ	0
POAANG	1
Poapoilu	0
POAPRA	0
POATRI	4
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	8.5
RUMACE	2
SALPRA	0
SONCHUS	0
TAROFF	3
TRAPRA	0
TRIFLA	6.5
TRIPRA	2
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	61
BROERE	8
BROMOL	0
CENJAC	2
CONARV	0
CRESp	0
DACGLO	13
DAUCAR	2
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	1.1
HIMHIR	0
LEUVUL	1
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	0
PLALAN	1.5
PLAMAJ	0
POAANG	1
Poapoilu	0
POAPRA	1
POATRI	2
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	1.6
RUMACE	0
SALPRA	2
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	9
TRIPRA	0
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	88
BROERE	0
BROMOL	1
CENJAC	0
CONARV	0
CRESp	0
CRULAE	0
DACGLO	15
DAUCAR	1
ELYREP	0
ERYNGE	0
FALVUL	0.5
FESARU	2
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	0.6
HIMHIR	0
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	0
PLALAN	0.5
PLAMAJ	0
POAANG	0
Poapoilu	0
POAPRA	0
POATRI	4.5
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	0.5
RUMACE	0
SALPRA	0
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	1.5
TRIPRA	0
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	40
BROERE	21.5
BROMOL	0
CENJAC	0
CONARV	0
CRESp	0
CRULAE	0
DACGLO	2.5
DAUCAR	6.5
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	13
GALMOL	0
GALVER	4.6
GERDIS	0.5
HIMHIR	1.5
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0.6
PICECH	0
PLALAN	0.5
PLAMAJ	0
POAANG	4.5
Poapoilu	0
POAPRA	0
POATRI	2.5
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	0.5
RUMACE	0
SALPRA	0
SONCHUS	0.5
TAROFF	0
TRAPRA	0
TRIFLA	2
TRIPRA	3.6
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	8
BROERE	30
BROMOL	0
CENJAC	0
CONARV	0
CRESp	0
CRULAE	0
DACGLO	4
DAUCAR	19
ELYREP	0
ERYNGE	4.5
FESARU	0
FESRUB	3
GALMOL	0
GALVER	1
GERDIS	2.5
HIMHIR	0
LEUVUL	1
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	1
MYORAM	3
ONOREP	0
PICECH	0
PLALAN	1
PLAMAJ	0
POAANG	0
Poapoilu	0
POAPRA	0
POATRI	2.5
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	7.5
RUMACE	0
SALPRA	0
SONCHUS	1
TAROFF	0
TRAPRA	0
TRIFLA	7
TRIPRA	4.5
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	38
BROERE	22
BROMOL	0
CENJAC	0
CONARV	0
CRESp	0
CRULAE	0
DACGLO	3
DAUCAR	1.5
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	1.5
HIMHIR	1
LEUVUL	1
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	1
PICECH	1
PLALAN	1.5
PLAMAJ	0
POAANG	2.5
Poapoilu	0
POAPRA	0
POATRI	2
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	4
RUMACE	0.5
SALPRA	1.1
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	5
TRIPRA	0
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	1
ARRELA	1
BROERE	43.5
BROMOL	0
CENJAC	0.5
CONARV	0
CRESp	0
CRULAE	0
DACGLO	1
DAUCAR	10.5
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	0.5
HIMHIR	0
LEUVUL	0
LOLPER	0
LOTCOR	4.5
MALSYL	0
MEDAR	4
MYORAM	0
ONOREP	0
PICECH	0.5
PLALAN	3
PLAMAJ	0
POAANG	0
Poapoilu	0
POAPRA	0
POATRI	1
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	4
RUMACE	1
SALPRA	2
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	0
TRIPRA	0
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	4
ARRELA	79
BROERE	3.5
BROMOL	0
CENJAC	0
CONARV	0
CRESp	0
DACGLO	12
DAUCAR	1
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	2
HIMHIR	0.5
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	0
PLALAN	0
PLAMAJ	0
POAANG	2
Poapoilu	1.5
POAPRA	2
POATRI	0
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	1
RUMACE	0
SALPRA	2.5
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	1.5
TRIPRA	0
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0.5
ANTODO	0
ARRELA	17
BROERE	27
BROMOL	1
CENJAC	1
CONARV	0.5
CRESp	0.5
CRULAE	0
DACGLO	4
DAUCAR	13.5
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	8.5
GALMOL	0
GALVER	4
GERDIS	0.5
HIMHIR	0
LEUVUL	11.5
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0.5
ONOREP	2
PICECH	1.5
PLALAN	6
PLAMAJ	0
POAANG	1
Poapoilu	0
POAPRA	0
POATRI	8
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	10
RUMACE	1
SALPRA	0
SONCHUS	0
TAROFF	1
TRAPRA	0
TRIFLA	1.5
TRIPRA	4.5
VERBOF	0
VERPER	0
ACHMIL	3
AGREUP	0
ANTODO	0
ARRELA	10
BROERE	4.5
BROMOL	0
CENJAC	0
CONARV	0
CRESp	0
CRULAE	0
DACGLO	3.5
DAUCAR	16
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	35.5
GALMOL	0
GALVER	0
GERDIS	0
HIMHIR	0
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	0
PLALAN	4
PLAMAJ	0
POAANG	0
Poapoilu	1
POAPRA	0
POATRI	1
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	8.5
RUMACE	0
SALPRA	0.5
SONCHUS	0
TAROFF	0.5
TRAPRA	0
TRIFLA	0
TRIPRA	10.5
VERBOF	0
VERPER	0
ACHMIL	0.5
AGREUP	0
ANTODO	2
ARRELA	13.5
BROERE	33
BROMOL	0
CENJAC	2.5
CONARV	0
CRESp	6.5
CRULAE	0
DACGLO	3.5
DAUCAR	7.5
ELYREP	0
ERYNGE	1
FESARU	0
FESRUB	0
GALMOL	0
GALVER	1
GERDIS	2
HIMHIR	1
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	1
MYORAM	0
ONOREP	6
PICECH	1.5
PLALAN	8
PLAMAJ	0
POAANG	3.5
Poapoilu	0
POAPRA	0
POATRI	2.5
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	10.5
RUMACE	1
SALPRA	7.5
SONCHUS	0
TAROFF	0
TRAPRA	1
TRIFLA	2
TRIPRA	1
VERBOF	0.5
VERPER	0.1
ACHMIL	0
AGREUP	0
ANTODO	11.5
ARRELA	9
BROERE	12
BROMOL	0
CENJAC	0
CONARV	0
CRESp	1
CRULAE	0
DACGLO	4
DAUCAR	11
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	14.5
GALMOL	0
GALVER	8.5
GERDIS	1
HIMHIR	0
LEUVUL	4.5
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	2.5
MYORAM	0
